,Team,Player,OverviewPage,PageAndTeam,N PlayerInTeam,TeamOrder,Role,IsDistribution
0,1 Trick Ponies,LilKvn,NA LCS/Season 3/Spring Qualifiers,NA LCS/Season 3/Spring Qualifiers_1 Trick Ponies,3,1,Mid,1
1,1 Trick Ponies,lilkvn,NA LCS/Season 3/Spring Qualifiers/Ranked 5s Qualifier,NA LCS/Season 3/Spring Qualifiers/Ranked 5s Qualifier_1 Trick Ponies,3,1,Mid,1
2,1 Trick Ponies,PawnGypsy,NA LCS/Season 3/Spring Qualifiers,NA LCS/Season 3/Spring Qualifiers_1 Trick Ponies,1,1,Top,1
3,1 Trick Ponies,PawnGypsy,NA LCS/Season 3/Spring Qualifiers/Ranked 5s Qualifier,NA LCS/Season 3/Spring Qualifiers/Ranked 5s Qualifier_1 Trick Ponies,1,1,Top,1
4,1 Trick Ponies,RagingKenny,NA LCS/Season 3/Spring Qualifiers,NA LCS/Season 3/Spring Qualifiers_1 Trick Ponies,4,1,Bot,1
5,1 Trick Ponies,RagingKenny,NA LCS/Season 3/Spring Qualifiers/Ranked 5s Qualifier,NA LCS/Season 3/Spring Qualifiers/Ranked 5s Qualifier_1 Trick Ponies,4,1,Bot,1
6,1 Trick Ponies,Reduron,NA LCS/Season 3/Spring Qualifiers,NA LCS/Season 3/Spring Qualifiers_1 Trick Ponies,5,1,Support,1
7,1 Trick Ponies,Reduron,NA LCS/Season 3/Spring Qualifiers/Ranked 5s Qualifier,NA LCS/Season 3/Spring Qualifiers/Ranked 5s Qualifier_1 Trick Ponies,5,1,Support,1
8,1 Trick Ponies,ScubaChris,NA LCS/Season 3/Spring Qualifiers,NA LCS/Season 3/Spring Qualifiers_1 Trick Ponies,2,1,Jungle,1
9,1 Trick Ponies,ScubaChris,NA LCS/Season 3/Spring Qualifiers/Ranked 5s Qualifier,NA LCS/Season 3/Spring Qualifiers/Ranked 5s Qualifier_1 Trick Ponies,2,1,Jungle,1
10,100 Thieves,Abbedagge,LCS/2021 Season/Championship,LCS/2021 Season/Championship_100 Thieves,3,1,Mid,1
11,100 Thieves,Abbedagge,LCS/2021 Season/Summer Season,LCS/2021 Season/Summer Season_100 Thieves,5,1,Mid,1
12,100 Thieves,Abbedagge,LCS/2022 Season/Championship,LCS/2022 Season/Championship_100 Thieves,3,1,Mid,1
13,100 Thieves,Abbedagge,LCS/2022 Season/Lock In,LCS/2022 Season/Lock In_100 Thieves,4,1,Mid,1
14,100 Thieves,Abbedagge,LCS/2022 Season/Spring Playoffs,LCS/2022 Season/Spring Playoffs_100 Thieves,3,1,Mid,1
15,100 Thieves,Abbedagge,LCS/2022 Season/Spring Season,LCS/2022 Season/Spring Season_100 Thieves,3,1,Mid,1
16,100 Thieves,Abbedagge,LCS/2022 Season/Summer Season,LCS/2022 Season/Summer Season_100 Thieves,3,1,Mid,1
17,100 Thieves,Amazing (Maurice Stückenschneider),LCS/2019 Season/Summer Season,LCS/2019 Season/Summer Season_100 Thieves,3,1,Jungle,1
18,100 Thieves,AnDa,LCS/2019 Season/Spring Season,LCS/2019 Season/Spring Season_100 Thieves,3,1,Jungle,1
19,100 Thieves,AnDa,NA LCS/2018 Season/Summer Playoffs,NA LCS/2018 Season/Summer Playoffs_100 Thieves,2,1,Jungle,1
20,100 Thieves,AnDa,NA LCS/2018 Season/Summer Season,NA LCS/2018 Season/Summer Season_100 Thieves,3,1,Jungle,1
21,100 Thieves,aphromoo,LCS/2019 Season/Spring Season,LCS/2019 Season/Spring Season_100 Thieves,8,1,Support,1
22,100 Thieves,aphromoo,LCS/2019 Season/Summer Season,LCS/2019 Season/Summer Season_100 Thieves,7,1,Support,1
23,100 Thieves,aphromoo,NA LCS/2018 Season/Spring Playoffs,NA LCS/2018 Season/Spring Playoffs_100 Thieves,5,1,Support,1
24,100 Thieves,aphromoo,NA LCS/2018 Season/Spring Season,NA LCS/2018 Season/Spring Season_100 Thieves,5,1,Support,1
25,100 Thieves,aphromoo,NA LCS/2018 Season/Summer Playoffs,NA LCS/2018 Season/Summer Playoffs_100 Thieves,6,1,Support,1
26,100 Thieves,aphromoo,NA LCS/2018 Season/Summer Season,NA LCS/2018 Season/Summer Season_100 Thieves,6,1,Support,1
27,100 Thieves,Bang,LCS/2019 Season/Spring Season,LCS/2019 Season/Spring Season_100 Thieves,7,1,Bot,1
28,100 Thieves,Bang,LCS/2019 Season/Summer Season,LCS/2019 Season/Summer Season_100 Thieves,6,1,Bot,1
29,100 Thieves,Bjergsen,LCS/2023 Season/Spring Playoffs,LCS/2023 Season/Spring Playoffs_100 Thieves,3,1,Mid,1
30,100 Thieves,Bjergsen,LCS/2023 Season/Spring Season,LCS/2023 Season/Spring Season_100 Thieves,3,1,Mid,1
31,100 Thieves,Busio,LCS/2023 Season/Championship,LCS/2023 Season/Championship_100 Thieves,5,1,Support,1
32,100 Thieves,Busio,LCS/2023 Season/Spring Playoffs,LCS/2023 Season/Spring Playoffs_100 Thieves,5,1,Support,1
33,100 Thieves,Busio,LCS/2023 Season/Spring Season,LCS/2023 Season/Spring Season_100 Thieves,5,1,Support,1
34,100 Thieves,Busio,LCS/2023 Season/Summer Season,LCS/2023 Season/Summer Season_100 Thieves,6,1,Support,1
35,100 Thieves,Cain,LCS/2023 Season/Championship,LCS/2023 Season/Championship_100 Thieves,7,1,Coach,1
36,100 Thieves,Cain,LCS/2023 Season/Summer Season,LCS/2023 Season/Summer Season_100 Thieves,7,1,Coach,1
37,100 Thieves,Closer (Can Çelik),LCS/2021 Season/Championship,LCS/2021 Season/Championship_100 Thieves,2,1,Jungle,1
38,100 Thieves,Closer (Can Çelik),LCS/2021 Season/Lock In,LCS/2021 Season/Lock In_100 Thieves,2,1,Jungle,1
39,100 Thieves,Closer (Can Çelik),LCS/2021 Season/Mid-Season Showdown,LCS/2021 Season/Mid-Season Showdown_100 Thieves,2,1,Jungle,1
40,100 Thieves,Closer (Can Çelik),LCS/2021 Season/Spring Season,LCS/2021 Season/Spring Season_100 Thieves,2,1,Jungle,1
41,100 Thieves,Closer (Can Çelik),LCS/2021 Season/Summer Season,LCS/2021 Season/Summer Season_100 Thieves,3,1,Jungle,1
42,100 Thieves,Closer (Can Çelik),LCS/2022 Season/Championship,LCS/2022 Season/Championship_100 Thieves,2,1,Jungle,1
43,100 Thieves,Closer (Can Çelik),LCS/2022 Season/Lock In,LCS/2022 Season/Lock In_100 Thieves,3,1,Jungle,1
44,100 Thieves,Closer (Can Çelik),LCS/2022 Season/Spring Playoffs,LCS/2022 Season/Spring Playoffs_100 Thieves,2,1,Jungle,1
45,100 Thieves,Closer (Can Çelik),LCS/2022 Season/Spring Season,LCS/2022 Season/Spring Season_100 Thieves,2,1,Jungle,1
46,100 Thieves,Closer (Can Çelik),LCS/2022 Season/Summer Season,LCS/2022 Season/Summer Season_100 Thieves,2,1,Jungle,1
47,100 Thieves,Closer (Can Çelik),LCS/2023 Season/Championship,LCS/2023 Season/Championship_100 Thieves,2,1,Jungle,1
48,100 Thieves,Closer (Can Çelik),LCS/2023 Season/Spring Playoffs,LCS/2023 Season/Spring Playoffs_100 Thieves,2,1,Jungle,1
49,100 Thieves,Closer (Can Çelik),LCS/2023 Season/Spring Season,LCS/2023 Season/Spring Season_100 Thieves,2,1,Jungle,1
50,100 Thieves,Closer (Can Çelik),LCS/2023 Season/Summer Season,LCS/2023 Season/Summer Season_100 Thieves,2,1,Jungle,1
51,100 Thieves,Cody Sun,LCS/2020 Season/Spring Playoffs,LCS/2020 Season/Spring Playoffs_100 Thieves,4,1,Bot,1
52,100 Thieves,Cody Sun,LCS/2020 Season/Spring Season,LCS/2020 Season/Spring Season_100 Thieves,4,1,Bot,1
53,100 Thieves,Cody Sun,LCS/2020 Season/Summer Playoffs,LCS/2020 Season/Summer Playoffs_100 Thieves,4,1,Bot,1
54,100 Thieves,Cody Sun,LCS/2020 Season/Summer Season,LCS/2020 Season/Summer Season_100 Thieves,5,1,Bot,1
55,100 Thieves,Cody Sun,NA LCS/2018 Season/Spring Playoffs,NA LCS/2018 Season/Spring Playoffs_100 Thieves,4,1,Bot,1
56,100 Thieves,Cody Sun,NA LCS/2018 Season/Spring Season,NA LCS/2018 Season/Spring Season_100 Thieves,4,1,Bot,1
57,100 Thieves,Cody Sun,NA LCS/2018 Season/Summer Playoffs,NA LCS/2018 Season/Summer Playoffs_100 Thieves,4,1,Bot,1
58,100 Thieves,Cody Sun,NA LCS/2018 Season/Summer Season,NA LCS/2018 Season/Summer Season_100 Thieves,5,1,Bot,1
59,100 Thieves,Contractz,LCS/2020 Season/Summer Playoffs,LCS/2020 Season/Summer Playoffs_100 Thieves,2,1,Jungle,1
60,100 Thieves,Contractz,LCS/2020 Season/Summer Season,LCS/2020 Season/Summer Season_100 Thieves,3,1,Jungle,1
61,100 Thieves,Damonte,LCS/2021 Season/Lock In,LCS/2021 Season/Lock In_100 Thieves,3,1,Mid,1
62,100 Thieves,Damonte,LCS/2021 Season/Spring Season,LCS/2021 Season/Spring Season_100 Thieves,3,1,Mid,1
63,100 Thieves,Dan Dan,LCS/2023 Season/Spring Playoffs,LCS/2023 Season/Spring Playoffs_100 Thieves,7,1,Coach,1
64,100 Thieves,Dan Dan,LCS/2023 Season/Spring Season,LCS/2023 Season/Spring Season_100 Thieves,8,1,Coach,1
65,100 Thieves,Doublelift,LCS/2023 Season/Championship,LCS/2023 Season/Championship_100 Thieves,4,1,Bot,1
66,100 Thieves,Doublelift,LCS/2023 Season/Spring Playoffs,LCS/2023 Season/Spring Playoffs_100 Thieves,4,1,Bot,1
67,100 Thieves,Doublelift,LCS/2023 Season/Spring Season,LCS/2023 Season/Spring Season_100 Thieves,4,1,Bot,1
68,100 Thieves,Doublelift,LCS/2023 Season/Summer Season,LCS/2023 Season/Summer Season_100 Thieves,5,1,Bot,1
69,100 Thieves,FakeGod,LCS/2019 Season/Spring Season,LCS/2019 Season/Spring Season_100 Thieves,2,1,Top,1
70,100 Thieves,FakeGod,LCS/2019 Season/Summer Season,LCS/2019 Season/Summer Season_100 Thieves,2,1,Top,1
71,100 Thieves,FBI,LCS/2021 Season/Championship,LCS/2021 Season/Championship_100 Thieves,4,1,Bot,1
72,100 Thieves,FBI,LCS/2021 Season/Lock In,LCS/2021 Season/Lock In_100 Thieves,4,1,Bot,1
73,100 Thieves,FBI,LCS/2021 Season/Mid-Season Showdown,LCS/2021 Season/Mid-Season Showdown_100 Thieves,4,1,Bot,1
74,100 Thieves,FBI,LCS/2021 Season/Spring Season,LCS/2021 Season/Spring Season_100 Thieves,5,1,Bot,1
75,100 Thieves,FBI,LCS/2021 Season/Summer Season,LCS/2021 Season/Summer Season_100 Thieves,7,1,Bot,1
76,100 Thieves,FBI,LCS/2022 Season/Championship,LCS/2022 Season/Championship_100 Thieves,4,1,Bot,1
77,100 Thieves,FBI,LCS/2022 Season/Lock In,LCS/2022 Season/Lock In_100 Thieves,5,1,Bot,1
78,100 Thieves,FBI,LCS/2022 Season/Spring Playoffs,LCS/2022 Season/Spring Playoffs_100 Thieves,4,1,Bot,1
79,100 Thieves,FBI,LCS/2022 Season/Spring Season,LCS/2022 Season/Spring Season_100 Thieves,4,1,Bot,1
80,100 Thieves,FBI,LCS/2022 Season/Summer Season,LCS/2022 Season/Summer Season_100 Thieves,4,1,Bot,1
81,100 Thieves,Fragas,LCS/2019 Season/Spring Season,LCS/2019 Season/Spring Season_100 Thieves,4,1,Jungle,1
82,100 Thieves,Freeze,LCS/2021 Season/Championship,LCS/2021 Season/Championship_100 Thieves,7,1,Coach,1
83,100 Thieves,Freeze,LCS/2021 Season/Lock In,LCS/2021 Season/Lock In_100 Thieves,7,1,Coach,1
84,100 Thieves,Freeze,LCS/2021 Season/Mid-Season Showdown,LCS/2021 Season/Mid-Season Showdown_100 Thieves,7,1,Coach,1
85,100 Thieves,Freeze,LCS/2021 Season/Spring Season,LCS/2021 Season/Spring Season_100 Thieves,8,1,Coach,1
86,100 Thieves,Freeze,LCS/2021 Season/Summer Season,LCS/2021 Season/Summer Season_100 Thieves,12,1,Coach,1
87,100 Thieves,Freeze,LCS/2022 Season/Championship,LCS/2022 Season/Championship_100 Thieves,7,1,Coach,1
88,100 Thieves,Freeze,LCS/2022 Season/Spring Playoffs,LCS/2022 Season/Spring Playoffs_100 Thieves,7,1,Coach,1
89,100 Thieves,Freeze,LCS/2022 Season/Spring Season,LCS/2022 Season/Spring Season_100 Thieves,7,1,Coach,1
90,100 Thieves,Freeze,LCS/2022 Season/Summer Season,LCS/2022 Season/Summer Season_100 Thieves,7,1,Coach,1
91,100 Thieves,huhi,LCS/2019 Season/Spring Season,LCS/2019 Season/Spring Season_100 Thieves,5,1,Mid,1
92,100 Thieves,huhi,LCS/2021 Season/Championship,LCS/2021 Season/Championship_100 Thieves,5,1,Support,1
93,100 Thieves,huhi,LCS/2021 Season/Lock In,LCS/2021 Season/Lock In_100 Thieves,5,1,Support,1
94,100 Thieves,huhi,LCS/2021 Season/Mid-Season Showdown,LCS/2021 Season/Mid-Season Showdown_100 Thieves,5,1,Support,1
95,100 Thieves,huhi,LCS/2021 Season/Spring Season,LCS/2021 Season/Spring Season_100 Thieves,6,1,Support,1
96,100 Thieves,huhi,LCS/2021 Season/Summer Season,LCS/2021 Season/Summer Season_100 Thieves,9,1,Support,1
97,100 Thieves,huhi,LCS/2022 Season/Championship,LCS/2022 Season/Championship_100 Thieves,5,1,Support,1
98,100 Thieves,huhi,LCS/2022 Season/Lock In,LCS/2022 Season/Lock In_100 Thieves,6,1,Support,1
99,100 Thieves,huhi,LCS/2022 Season/Spring Playoffs,LCS/2022 Season/Spring Playoffs_100 Thieves,5,1,Support,1
100,100 Thieves,huhi,LCS/2022 Season/Spring Season,LCS/2022 Season/Spring Season_100 Thieves,5,1,Support,1
101,100 Thieves,huhi,LCS/2022 Season/Summer Season,LCS/2022 Season/Summer Season_100 Thieves,5,1,Support,1
102,100 Thieves,Joseph Jang,LCS/2019 Season/Summer Season,LCS/2019 Season/Summer Season_100 Thieves,9,1,Coach,1
103,100 Thieves,JungleJuice,LCS/2020 Season/Spring Playoffs,LCS/2020 Season/Spring Playoffs_100 Thieves,7,1,Coach,1
104,100 Thieves,JungleJuice,LCS/2020 Season/Spring Season,LCS/2020 Season/Spring Season_100 Thieves,7,1,Coach,1
105,100 Thieves,Kaas,LCS/2023 Season/Spring Season,LCS/2023 Season/Spring Season_100 Thieves,6,1,Coach,1
106,100 Thieves,Kelsey,LCS/2019 Season/Spring Season,LCS/2019 Season/Spring Season_100 Thieves,11,1,Coach,1
107,100 Thieves,Kenvi,LCS/2021 Season/Summer Season,LCS/2021 Season/Summer Season_100 Thieves,4,1,Jungle,1
108,100 Thieves,Luger,LCS/2021 Season/Summer Season,LCS/2021 Season/Summer Season_100 Thieves,8,1,Bot,1
109,100 Thieves,Meteos,LCS/2020 Season/Spring Playoffs,LCS/2020 Season/Spring Playoffs_100 Thieves,2,1,Jungle,1
110,100 Thieves,Meteos,LCS/2020 Season/Spring Season,LCS/2020 Season/Spring Season_100 Thieves,2,1,Jungle,1
111,100 Thieves,Meteos,LCS/2020 Season/Summer Season,LCS/2020 Season/Summer Season_100 Thieves,2,1,Jungle,1
112,100 Thieves,Meteos,NA LCS/2018 Season/Spring Playoffs,NA LCS/2018 Season/Spring Playoffs_100 Thieves,2,1,Jungle,1
113,100 Thieves,Meteos,NA LCS/2018 Season/Spring Season,NA LCS/2018 Season/Spring Season_100 Thieves,2,1,Jungle,1
114,100 Thieves,Meteos,NA LCS/2018 Season/Summer Season,NA LCS/2018 Season/Summer Season_100 Thieves,2,1,Jungle,1
115,100 Thieves,Nukeduck,LCS/2023 Season/Championship,LCS/2023 Season/Championship_100 Thieves,6,1,Coach,1
116,100 Thieves,Nukeduck,LCS/2023 Season/Spring Playoffs,LCS/2023 Season/Spring Playoffs_100 Thieves,6,1,Coach,1
117,100 Thieves,Nukeduck,LCS/2023 Season/Spring Season,LCS/2023 Season/Spring Season_100 Thieves,7,1,Coach,1
118,100 Thieves,Nukeduck,LCS/2023 Season/Summer Season,LCS/2023 Season/Summer Season_100 Thieves,3,1,"Mid,Coach",1
119,100 Thieves,Poome,LCS/2020 Season/Summer Playoffs,LCS/2020 Season/Summer Playoffs_100 Thieves,5,1,Support,1
120,100 Thieves,Poome,LCS/2020 Season/Summer Season,LCS/2020 Season/Summer Season_100 Thieves,7,1,Support,1
121,100 Thieves,Poome,LCS/2021 Season/Summer Season,LCS/2021 Season/Summer Season_100 Thieves,10,1,Support,1
122,100 Thieves,pr0lly,LCS/2019 Season/Spring Season,LCS/2019 Season/Spring Season_100 Thieves,10,1,Coach,1
123,100 Thieves,pr0lly,LCS/2019 Season/Summer Season,LCS/2019 Season/Summer Season_100 Thieves,8,1,Coach,1
124,100 Thieves,pr0lly,NA LCS/2018 Season/Spring Playoffs,NA LCS/2018 Season/Spring Playoffs_100 Thieves,6,1,Coach,1
125,100 Thieves,pr0lly,NA LCS/2018 Season/Spring Season,NA LCS/2018 Season/Spring Season_100 Thieves,6,1,Coach,1
126,100 Thieves,pr0lly,NA LCS/2018 Season/Summer Playoffs,NA LCS/2018 Season/Summer Playoffs_100 Thieves,7,1,Coach,1
127,100 Thieves,pr0lly,NA LCS/2018 Season/Summer Season,NA LCS/2018 Season/Summer Season_100 Thieves,7,1,Coach,1
128,100 Thieves,Quid,LCS/2023 Season/Championship,LCS/2023 Season/Championship_100 Thieves,3,1,Mid,1
129,100 Thieves,Quid,LCS/2023 Season/Summer Season,LCS/2023 Season/Summer Season_100 Thieves,4,1,Mid,1
130,100 Thieves,Reapered,LCS/2021 Season/Championship,LCS/2021 Season/Championship_100 Thieves,6,1,Coach,1
131,100 Thieves,Reapered,LCS/2021 Season/Summer Season,LCS/2021 Season/Summer Season_100 Thieves,11,1,Coach,1
132,100 Thieves,Reapered,LCS/2022 Season/Championship,LCS/2022 Season/Championship_100 Thieves,6,1,Coach,1
133,100 Thieves,Reapered,LCS/2022 Season/Lock In,LCS/2022 Season/Lock In_100 Thieves,7,1,Coach,1
134,100 Thieves,Reapered,LCS/2022 Season/Spring Playoffs,LCS/2022 Season/Spring Playoffs_100 Thieves,6,1,Coach,1
135,100 Thieves,Reapered,LCS/2022 Season/Spring Season,LCS/2022 Season/Spring Season_100 Thieves,6,1,Coach,1
136,100 Thieves,Reapered,LCS/2022 Season/Summer Season,LCS/2022 Season/Summer Season_100 Thieves,6,1,Coach,1
137,100 Thieves,Rikara,NA LCS/2018 Season/Summer Playoffs,NA LCS/2018 Season/Summer Playoffs_100 Thieves,5,1,Bot,1
138,100 Thieves,ry0ma,LCS/2021 Season/Mid-Season Showdown,LCS/2021 Season/Mid-Season Showdown_100 Thieves,3,1,Mid,1
139,100 Thieves,ry0ma,LCS/2021 Season/Spring Season,LCS/2021 Season/Spring Season_100 Thieves,4,1,Mid,1
140,100 Thieves,ry0ma,LCS/2021 Season/Summer Season,LCS/2021 Season/Summer Season_100 Thieves,6,1,Mid,1
141,100 Thieves,Ryoma,LCS/2020 Season/Spring Playoffs,LCS/2020 Season/Spring Playoffs_100 Thieves,3,1,Mid,1
142,100 Thieves,Ryoma,LCS/2020 Season/Spring Season,LCS/2020 Season/Spring Season_100 Thieves,3,1,Mid,1
143,100 Thieves,Ryoma,LCS/2020 Season/Summer Playoffs,LCS/2020 Season/Summer Playoffs_100 Thieves,3,1,Mid,1
144,100 Thieves,Ryoma,LCS/2020 Season/Summer Season,LCS/2020 Season/Summer Season_100 Thieves,4,1,Mid,1
145,100 Thieves,Ryu,LCS/2019 Season/Summer Season,LCS/2019 Season/Summer Season_100 Thieves,5,1,Mid,1
146,100 Thieves,Ryu,NA LCS/2018 Season/Spring Playoffs,NA LCS/2018 Season/Spring Playoffs_100 Thieves,3,1,Mid,1
147,100 Thieves,Ryu,NA LCS/2018 Season/Spring Season,NA LCS/2018 Season/Spring Season_100 Thieves,3,1,Mid,1
148,100 Thieves,Ryu,NA LCS/2018 Season/Summer Playoffs,NA LCS/2018 Season/Summer Playoffs_100 Thieves,3,1,Mid,1
149,100 Thieves,Ryu,NA LCS/2018 Season/Summer Season,NA LCS/2018 Season/Summer Season_100 Thieves,4,1,Mid,1
150,100 Thieves,Soligo,LCS/2019 Season/Spring Season,LCS/2019 Season/Spring Season_100 Thieves,6,1,Mid,1
151,100 Thieves,Soligo,LCS/2019 Season/Summer Season,LCS/2019 Season/Summer Season_100 Thieves,4,1,Mid,1
152,100 Thieves,Ssumday,LCS/2019 Season/Spring Season,LCS/2019 Season/Spring Season_100 Thieves,1,1,Top,1
153,100 Thieves,Ssumday,LCS/2019 Season/Summer Season,LCS/2019 Season/Summer Season_100 Thieves,1,1,Top,1
154,100 Thieves,Ssumday,LCS/2020 Season/Spring Playoffs,LCS/2020 Season/Spring Playoffs_100 Thieves,1,1,Top,1
155,100 Thieves,Ssumday,LCS/2020 Season/Spring Season,LCS/2020 Season/Spring Season_100 Thieves,1,1,Top,1
156,100 Thieves,Ssumday,LCS/2020 Season/Summer Playoffs,LCS/2020 Season/Summer Playoffs_100 Thieves,1,1,Top,1
157,100 Thieves,Ssumday,LCS/2020 Season/Summer Season,LCS/2020 Season/Summer Season_100 Thieves,1,1,Top,1
158,100 Thieves,Ssumday,LCS/2021 Season/Championship,LCS/2021 Season/Championship_100 Thieves,1,1,Top,1
159,100 Thieves,Ssumday,LCS/2021 Season/Lock In,LCS/2021 Season/Lock In_100 Thieves,1,1,Top,1
160,100 Thieves,Ssumday,LCS/2021 Season/Mid-Season Showdown,LCS/2021 Season/Mid-Season Showdown_100 Thieves,1,1,Top,1
161,100 Thieves,Ssumday,LCS/2021 Season/Spring Season,LCS/2021 Season/Spring Season_100 Thieves,1,1,Top,1
162,100 Thieves,Ssumday,LCS/2021 Season/Summer Season,LCS/2021 Season/Summer Season_100 Thieves,1,1,Top,1
163,100 Thieves,Ssumday,LCS/2022 Season/Championship,LCS/2022 Season/Championship_100 Thieves,1,1,Top,1
164,100 Thieves,Ssumday,LCS/2022 Season/Lock In,LCS/2022 Season/Lock In_100 Thieves,1,1,Top,1
165,100 Thieves,Ssumday,LCS/2022 Season/Spring Playoffs,LCS/2022 Season/Spring Playoffs_100 Thieves,1,1,Top,1
166,100 Thieves,Ssumday,LCS/2022 Season/Spring Season,LCS/2022 Season/Spring Season_100 Thieves,1,1,Top,1
167,100 Thieves,Ssumday,LCS/2022 Season/Summer Season,LCS/2022 Season/Summer Season_100 Thieves,1,1,Top,1
168,100 Thieves,Ssumday,LCS/2023 Season/Championship,LCS/2023 Season/Championship_100 Thieves,1,1,Top,1
169,100 Thieves,Ssumday,LCS/2023 Season/Summer Season,LCS/2023 Season/Summer Season_100 Thieves,1,1,Top,1
170,100 Thieves,Ssumday,NA LCS/2018 Season/Spring Playoffs,NA LCS/2018 Season/Spring Playoffs_100 Thieves,1,1,Top,1
171,100 Thieves,Ssumday,NA LCS/2018 Season/Spring Season,NA LCS/2018 Season/Spring Season_100 Thieves,1,1,Top,1
172,100 Thieves,Ssumday,NA LCS/2018 Season/Summer Playoffs,NA LCS/2018 Season/Summer Playoffs_100 Thieves,1,1,Top,1
173,100 Thieves,Ssumday,NA LCS/2018 Season/Summer Season,NA LCS/2018 Season/Summer Season_100 Thieves,1,1,Top,1
174,100 Thieves,Stunt,LCS/2019 Season/Spring Season,LCS/2019 Season/Spring Season_100 Thieves,9,1,Support,1
175,100 Thieves,Stunt,LCS/2020 Season/Spring Playoffs,LCS/2020 Season/Spring Playoffs_100 Thieves,5,1,Support,1
176,100 Thieves,Stunt,LCS/2020 Season/Spring Season,LCS/2020 Season/Spring Season_100 Thieves,5,1,Support,1
177,100 Thieves,Stunt,LCS/2020 Season/Summer Season,LCS/2020 Season/Summer Season_100 Thieves,6,1,Support,1
178,100 Thieves,Tenacity,LCS/2021 Season/Summer Season,LCS/2021 Season/Summer Season_100 Thieves,2,1,Top,1
179,100 Thieves,Tenacity,LCS/2022 Season/Lock In,LCS/2022 Season/Lock In_100 Thieves,2,1,Top,1
180,100 Thieves,Tenacity,LCS/2023 Season/Spring Playoffs,LCS/2023 Season/Spring Playoffs_100 Thieves,1,1,Top,1
181,100 Thieves,Tenacity,LCS/2023 Season/Spring Season,LCS/2023 Season/Spring Season_100 Thieves,1,1,Top,1
182,100 Thieves,Zikz,LCS/2020 Season/Spring Playoffs,LCS/2020 Season/Spring Playoffs_100 Thieves,6,1,Coach,1
183,100 Thieves,Zikz,LCS/2020 Season/Spring Season,LCS/2020 Season/Spring Season_100 Thieves,6,1,Coach,1
184,100 Thieves,Zikz,LCS/2020 Season/Summer Playoffs,LCS/2020 Season/Summer Playoffs_100 Thieves,6,1,Coach,1
185,100 Thieves,Zikz,LCS/2020 Season/Summer Season,LCS/2020 Season/Summer Season_100 Thieves,8,1,Coach,1
186,100 Thieves,Zikz,LCS/2021 Season/Lock In,LCS/2021 Season/Lock In_100 Thieves,6,1,Coach,1
187,100 Thieves,Zikz,LCS/2021 Season/Mid-Season Showdown,LCS/2021 Season/Mid-Season Showdown_100 Thieves,6,1,Coach,1
188,100 Thieves,Zikz,LCS/2021 Season/Spring Season,LCS/2021 Season/Spring Season_100 Thieves,7,1,Coach,1
189,100 Thieves Academy,BMFX,LCS Proving Grounds/2022 Season/Summer,LCS Proving Grounds/2022 Season/Summer_100 Thieves Academy,4,1,Bot,1
190,100 Thieves Academy,Busio,LCS Proving Grounds/2022 Season/Spring,LCS Proving Grounds/2022 Season/Spring_100 Thieves Academy,5,1,Support,1
191,100 Thieves Academy,Busio,LCS Proving Grounds/2022 Season/Summer,LCS Proving Grounds/2022 Season/Summer_100 Thieves Academy,5,1,Support,1
192,100 Thieves Academy,Chad,LCS Proving Grounds/2021 Season/Summer,LCS Proving Grounds/2021 Season/Summer_100 Thieves Academy,2,1,Jungle,1
193,100 Thieves Academy,Damonte,LCS Proving Grounds/2021 Season/Spring,LCS Proving Grounds/2021 Season/Spring_100 Thieves Academy,3,1,Mid,1
194,100 Thieves Academy,Gamsu,LCS Proving Grounds/2021 Season/Summer,LCS Proving Grounds/2021 Season/Summer_100 Thieves Academy,1,1,Top,1
195,100 Thieves Academy,Gamsu,LCS Proving Grounds/2022 Season/Spring,LCS Proving Grounds/2022 Season/Spring_100 Thieves Academy,1,1,Top,1
196,100 Thieves Academy,Goldenglue,LCS Proving Grounds/2021 Season/Spring,LCS Proving Grounds/2021 Season/Spring_100 Thieves Academy,6,1,Coach,1
197,100 Thieves Academy,Goldenglue,LCS Proving Grounds/2021 Season/Summer,LCS Proving Grounds/2021 Season/Summer_100 Thieves Academy,6,1,Coach,1
198,100 Thieves Academy,Goldenglue,LCS Proving Grounds/2022 Season/Spring,LCS Proving Grounds/2022 Season/Spring_100 Thieves Academy,6,1,Coach,1
199,100 Thieves Academy,Goldenglue,LCS Proving Grounds/2022 Season/Summer,LCS Proving Grounds/2022 Season/Summer_100 Thieves Academy,6,1,Coach,1
200,100 Thieves Academy,JimieN,LCS Proving Grounds/2022 Season/Spring,LCS Proving Grounds/2022 Season/Spring_100 Thieves Academy,3,1,Mid,1
201,100 Thieves Academy,JimieN,LCS Proving Grounds/2022 Season/Summer,LCS Proving Grounds/2022 Season/Summer_100 Thieves Academy,3,1,Mid,1
202,100 Thieves Academy,Kenvi,LCS Proving Grounds/2021 Season/Spring,LCS Proving Grounds/2021 Season/Spring_100 Thieves Academy,2,1,Jungle,1
203,100 Thieves Academy,Kenvi,LCS Proving Grounds/2022 Season/Spring,LCS Proving Grounds/2022 Season/Spring_100 Thieves Academy,2,1,Jungle,1
204,100 Thieves Academy,Luger,LCS Proving Grounds/2021 Season/Spring,LCS Proving Grounds/2021 Season/Spring_100 Thieves Academy,4,1,Bot,1
