,Name,PlayerWin,Kills,Deaths,Assists,Team,OverviewPage
2664,Fixer,Yes,0,2,16,KT Rolster,Champions/2015 Season/Summer Season
2665,Fixer,Yes,0,2,16,KT Rolster,Champions/2015 Season/Summer Season
2666,Fixer,Yes,0,2,20,KT Rolster,Champions/2015 Season/Summer Season
2667,Fixer,Yes,0,3,20,KT Rolster,Champions/2015 Season/Summer Season
2668,Fixer,Yes,0,5,10,KT Rolster,Champions/2015 Season/Spring Season
2669,Fixer,Yes,1,0,7,KT Rolster,Champions/2015 Season/Spring Season
2670,Fixer,Yes,1,0,9,KT Rolster,Champions/2015 Season/Summer Season
2671,Fixer,Yes,1,0,11,KT Rolster,Champions/2015 Season/Spring Season
2672,Fixer,Yes,1,1,13,KT Rolster,Champions/2015 Season/Summer Season
2673,Fixer,Yes,1,2,6,KT Rolster,Champions/2015 Season/Spring Season
2674,Fixer,Yes,1,2,13,KT Rolster,Champions/2015 Season/Spring Season
2675,Fixer,Yes,1,3,12,KT Rolster,Champions/2015 Season/Summer Season
2676,Fixer,Yes,1,3,16,KT Rolster,Champions/2015 Season/Spring Season
2677,Fixer,Yes,1,3,18,KT Rolster,Champions/2015 Season/Spring Season
2678,Fixer,Yes,1,4,4,KT Rolster,Champions/2015 Season/Spring Season
2679,Fixer,Yes,1,4,18,KT Rolster,Champions/2015 Season/Summer Season
2680,Fixer,Yes,3,0,11,KT Rolster,Champions/2015 Season/Spring Season
2681,FLahm,No,0,2,4,MVP Blue,Champions/2013 Season/Summer
2682,FLahm,No,0,4,7,MVP Blue,Champions/2013 Season/Spring
2683,FLahm,No,0,5,0,MVP Blue,Champions/2013 Season/Spring
2684,FLahm,No,0,5,3,MVP Blue,Champions/2013 Season/Summer
2685,FLahm,No,1,5,4,MVP Blue,Champions/2013 Season/Spring
2686,FLahm,No,1,5,15,MVP Blue,Champions/2013 Season/Spring
2687,FLahm,No,1,6,18,MVP Blue,Champions/2013 Season/Spring
2688,FLahm,No,4,5,12,MVP Blue,Champions/2013 Season/Spring
2689,FLahm,No,4,7,9,MVP Blue,Champions/2013 Season/Spring
2690,FLahm,Yes,0,2,11,MVP Blue,Champions/2013 Season/Spring
2691,FLahm,Yes,0,3,9,MVP Blue,Champions/2013 Season/Summer
2692,FLahm,Yes,0,7,19,MVP Blue,Champions/2013 Season/Summer
2693,FLahm,Yes,2,0,14,MVP Blue,Champions/2013 Season/Spring
2694,FLahm,Yes,4,0,10,MVP Blue,Champions/2013 Season/Spring
2695,Flame,No,0,0,1,CJ Entus Blaze,Champions/2014 Season/Winter Season
2696,Flame,No,0,1,3,CJ Entus Blaze,Champions/2014 Season/Winter Season
2697,Flame,No,0,2,0,CJ Entus Blaze,Champions/2014 Season/Spring Season
2698,Flame,No,0,2,5,CJ Entus Blaze,Champions/2014 Season/Summer Season
2699,Flame,No,0,3,4,CJ Entus Blaze,Champions/2014 Season/Spring Season
2700,Flame,No,0,4,1,CJ Entus Blaze,Champions/2014 Season/Spring Season
2701,Flame,No,0,4,2,CJ Entus Blaze,Champions/2013 Season/Summer
2702,Flame,No,0,4,4,CJ Entus Blaze,Champions/2014 Season/Spring Season
2703,Flame,No,0,4,4,Azubu Blaze,Champions/2013 Season/Winter
2704,Flame,No,0,5,1,CJ Entus Blaze,Champions/2013 Season/Spring
2705,Flame,No,1,1,1,CJ Entus Blaze,Champions/2014 Season/Winter Season
2706,Flame,No,1,2,0,CJ Entus Blaze,Champions/2014 Season/Winter Season
2707,Flame,No,1,2,2,CJ Entus Blaze,Champions/2014 Season/Winter Season
2708,Flame,No,1,2,2,CJ Entus Blaze,Champions/2013 Season/Summer
2709,Flame,No,1,2,3,CJ Entus Blaze,Champions/2014 Season/Spring Season
2710,Flame,No,1,3,1,Azubu Blaze,Champions/2013 Season/Winter
2711,Flame,No,1,3,2,Azubu Blaze,Champions/2013 Season/Winter
2712,Flame,No,1,3,4,CJ Entus Blaze,Champions/2013 Season/Summer
2713,Flame,No,1,4,2,CJ Entus Blaze,Champions/2014 Season/Summer Season
2714,Flame,No,1,4,2,Azubu Blaze,Champions/2013 Season/Winter
2715,Flame,No,1,5,4,Azubu Blaze,Champions/2013 Season/Winter
2716,Flame,No,1,8,5,CJ Entus Blaze,Champions/2013 Season/Spring
2717,Flame,No,2,1,2,CJ Entus Blaze,Champions/2014 Season/Spring Season
2718,Flame,No,2,2,0,Azubu Blaze,Champions/2013 Season/Winter
2719,Flame,No,2,2,0,CJ Entus Blaze,Champions/2013 Season/Spring
2720,Flame,No,2,2,4,CJ Entus Blaze,Champions/2013 Season/Spring
2721,Flame,No,2,3,1,Azubu Blaze,Champions/2013 Season/Winter
2722,Flame,No,2,3,2,Azubu Blaze,Champions/2013 Season/Winter
2723,Flame,No,2,3,6,Azubu Blaze,Champions/2013 Season/Winter
2724,Flame,No,2,3,7,CJ Entus Blaze,Champions/2013 Season/Spring
2725,Flame,No,2,4,3,Azubu Blaze,Champions/2013 Season/Winter
2726,Flame,No,2,4,7,CJ Entus Blaze,Champions/2014 Season/Winter Season
2727,Flame,No,2,7,1,CJ Entus Blaze,Champions/2014 Season/Spring Season
2728,Flame,No,3,2,1,CJ Entus Blaze,Champions/2014 Season/Spring Season
2729,Flame,No,3,2,3,CJ Entus Blaze,Champions/2013 Season/Summer
2730,Flame,No,3,2,4,CJ Entus Blaze,Champions/2014 Season/Spring Season
2731,Flame,No,3,4,2,Azubu Blaze,Champions/2013 Season/Winter
2732,Flame,No,3,5,3,Azubu Blaze,Champions/2013 Season/Winter
2733,Flame,No,3,6,2,Azubu Blaze,Champions/2013 Season/Winter
2734,Flame,No,4,3,3,CJ Entus Blaze,Champions/2013 Season/Spring
2735,Flame,No,4,4,8,CJ Entus Blaze,Champions/2014 Season/Summer Season
2736,Flame,No,5,2,4,Azubu Blaze,Champions/2013 Season/Winter
2737,Flame,No,5,4,4,CJ Entus Blaze,Champions/2013 Season/Summer
2738,Flame,Yes,1,0,3,Azubu Blaze,Champions/2013 Season/Winter
2739,Flame,Yes,1,2,12,CJ Entus Blaze,Champions/2014 Season/Spring Season
2740,Flame,Yes,1,4,12,CJ Entus Blaze,Champions/2013 Season/Spring
2741,Flame,Yes,1,8,18,CJ Entus Blaze,Champions/2013 Season/Summer
2742,Flame,Yes,2,0,5,Azubu Blaze,Champions/2013 Season/Winter
2743,Flame,Yes,2,1,5,CJ Entus Blaze,Champions/2013 Season/Summer
2744,Flame,Yes,2,1,6,CJ Entus Blaze,Champions/2014 Season/Spring Season
2745,Flame,Yes,2,1,13,Azubu Blaze,Champions/2013 Season/Winter
2746,Flame,Yes,2,2,6,CJ Entus Blaze,Champions/2014 Season/Spring Season
2747,Flame,Yes,2,3,5,CJ Entus Blaze,Champions/2013 Season/Spring
2748,Flame,Yes,3,0,4,CJ Entus Blaze,Champions/2014 Season/Winter Season
2749,Flame,Yes,3,0,8,CJ Entus Blaze,Champions/2014 Season/Winter Season
2750,Flame,Yes,3,1,6,CJ Entus Blaze,Champions/2014 Season/Spring Season
2751,Flame,Yes,3,1,7,CJ Entus Blaze,Champions/2014 Season/Spring Season
2752,Flame,Yes,3,1,14,CJ Entus Blaze,Champions/2014 Season/Spring Season
2753,Flame,Yes,3,1,18,CJ Entus Blaze,Champions/2013 Season/Summer
2754,Flame,Yes,3,2,11,CJ Entus Blaze,Champions/2014 Season/Summer Season
2755,Flame,Yes,3,3,3,CJ Entus Blaze,Champions/2014 Season/Winter Season
2756,Flame,Yes,3,4,9,Azubu Blaze,Champions/2013 Season/Winter
2757,Flame,Yes,3,6,11,CJ Entus Blaze,Champions/2014 Season/Spring Season
2758,Flame,Yes,4,0,5,CJ Entus Blaze,Champions/2014 Season/Spring Season
2759,Flame,Yes,4,0,5,CJ Entus Blaze,Champions/2013 Season/Spring
2760,Flame,Yes,4,0,5,CJ Entus Blaze,Champions/2013 Season/Summer
2761,Flame,Yes,4,0,7,CJ Entus Blaze,Champions/2013 Season/Summer
2762,Flame,Yes,4,1,4,CJ Entus Blaze,Champions/2014 Season/Spring Season
2763,Flame,Yes,4,2,3,CJ Entus Blaze,Champions/2013 Season/Spring
2764,Flame,Yes,4,2,4,Azubu Blaze,Champions/2013 Season/Winter
2765,Flame,Yes,4,2,6,CJ Entus Blaze,Champions/2014 Season/Winter Season
2766,Flame,Yes,4,2,10,CJ Entus Blaze,Champions/2014 Season/Spring Season
2767,Flame,Yes,4,2,11,CJ Entus Blaze,Champions/2013 Season/Spring
2768,Flame,Yes,4,3,10,Azubu Blaze,Champions/2013 Season/Winter
2769,Flame,Yes,4,3,10,Azubu Blaze,Champions/2013 Season/Winter
2770,Flame,Yes,5,2,7,CJ Entus Blaze,Champions/2014 Season/Spring Season
2771,Flame,Yes,5,2,8,CJ Entus Blaze,Champions/2013 Season/Summer
2772,Flame,Yes,5,2,18,CJ Entus Blaze,Champions/2013 Season/Summer
2773,Flame,Yes,5,2,19,Azubu Blaze,Champions/2013 Season/Winter
2774,Flame,Yes,5,4,11,Azubu Blaze,Champions/2013 Season/Winter
2775,Flame,Yes,6,0,12,CJ Entus Blaze,Champions/2013 Season/Spring
2776,Flame,Yes,6,1,3,CJ Entus Blaze,Champions/2013 Season/Spring
2777,Flame,Yes,6,1,7,CJ Entus Blaze,Champions/2013 Season/Spring
2778,Flame,Yes,6,2,6,Azubu Blaze,Champions/2013 Season/Winter
2779,Flame,Yes,7,1,9,Azubu Blaze,Champions/2013 Season/Winter
2780,Flame,Yes,7,2,10,CJ Entus Blaze,Champions/2014 Season/Winter Season
2781,Flame,Yes,7,3,7,Azubu Blaze,Champions/2013 Season/Winter
2782,Flame,Yes,7,4,15,CJ Entus Blaze,Champions/2013 Season/Spring
2783,Flame,Yes,7,5,14,CJ Entus Blaze,Champions/2013 Season/Spring
2784,Flame,Yes,8,0,14,Azubu Blaze,Champions/2013 Season/Winter
2785,Flame,Yes,8,1,8,CJ Entus Blaze,Champions/2014 Season/Summer Season
2786,Flame,Yes,8,2,9,CJ Entus Blaze,Champions/2014 Season/Spring Season
2787,Flame,Yes,8,3,9,Azubu Blaze,Champions/2013 Season/Winter
2788,Flame,Yes,8,3,9,CJ Entus Blaze,Champions/2013 Season/Spring
2789,Flame,Yes,8,3,10,CJ Entus Blaze,Champions/2013 Season/Spring
2790,Flame,Yes,9,3,8,Azubu Blaze,Champions/2013 Season/Winter
2791,Flame,Yes,10,2,3,CJ Entus Blaze,Champions/2013 Season/Spring
2792,Flame,Yes,11,4,10,Azubu Blaze,Champions/2013 Season/Winter
2793,Flame,Yes,13,3,12,CJ Entus Blaze,Champions/2014 Season/Summer Season
2794,Fly,No,2,3,1,Jin Air Green Wings Stealths,Champions/2014 Season/Summer Season
2795,Fly,No,2,4,7,Jin Air Green Wings Stealths,Champions/2014 Season/Summer Season
2796,Fly,No,2,5,7,Jin Air Green Wings Stealths,Champions/2014 Season/Summer Season
2797,Fly,No,4,3,11,Jin Air Green Wings Stealths,Champions/2014 Season/Summer Season
2798,Fly,No,6,2,4,Jin Air Green Wings Stealths,Champions/2014 Season/Summer Season
2799,Fly,Yes,2,1,16,Jin Air Green Wings Stealths,Champions/2014 Season/Summer Season
2800,Fly,Yes,3,4,16,Jin Air Green Wings Stealths,Champions/2014 Season/Summer Season
2801,Fly,Yes,5,0,15,Jin Air Green Wings Stealths,Champions/2014 Season/Summer Season
2802,Fly,Yes,6,3,7,Jin Air Green Wings Stealths,Champions/2014 Season/Summer Season
2803,Froggen,No,1,6,1,Counter Logic Gaming Europe,Champions/2012 Season/Summer
2804,Froggen,No,2,5,4,Counter Logic Gaming Europe,Champions/2012 Season/Summer
2805,Froggen,No,3,2,6,Counter Logic Gaming Europe,Champions/2012 Season/Summer
2806,Froggen,No,3,4,7,Counter Logic Gaming Europe,Champions/2012 Season/Summer
2807,Froggen,Yes,3,0,12,Counter Logic Gaming Europe,Champions/2012 Season/Summer
2808,Froggen,Yes,5,1,16,Counter Logic Gaming Europe,Champions/2012 Season/Summer
2809,Froggen,Yes,5,2,11,Counter Logic Gaming Europe,Champions/2012 Season/Summer
2810,Froggen,Yes,6,0,12,Counter Logic Gaming Europe,Champions/2012 Season/Summer
2811,Froggen,Yes,6,1,5,Counter Logic Gaming Europe,Champions/2012 Season/Summer
2812,Froggen,Yes,6,2,11,Counter Logic Gaming Europe,Champions/2012 Season/Summer
2813,Froggen,Yes,7,1,4,Counter Logic Gaming Europe,Champions/2012 Season/Summer
2814,Froggen,Yes,8,3,17,Counter Logic Gaming Europe,Champions/2012 Season/Summer
2815,Froggen,Yes,8,4,14,Counter Logic Gaming Europe,Champions/2012 Season/Summer
2816,Froggen,Yes,10,0,13,Counter Logic Gaming Europe,Champions/2012 Season/Summer
2817,Frozen,No,0,1,4,Incredible Miracle,Champions/2015 Season/Spring Season
2818,Frozen,No,0,2,0,Incredible Miracle,Champions/2015 Season/Spring Season
2819,Frozen,No,0,2,1,Incredible Miracle,Champions/2015 Season/Spring Season
2820,Frozen,No,0,2,2,Incredible Miracle,Champions/2015 Season/Spring Season
2821,Frozen,No,0,2,3,Incredible Miracle,Champions/2015 Season/Summer Season
2822,Frozen,No,0,3,1,Incredible Miracle,Champions/2015 Season/Spring Season
2823,Frozen,No,0,4,2,Incredible Miracle,Champions/2015 Season/Summer Season
2824,Frozen,No,0,4,3,Incredible Miracle 2,Champions/2014 Season/Summer Season
2825,Frozen,No,0,5,2,Incredible Miracle,Champions/2015 Season/Summer Season
2826,Frozen,No,0,6,7,Incredible Miracle,Champions/2015 Season/Summer Season
2827,Frozen,No,1,1,1,Incredible Miracle,Champions/2015 Season/Summer Season
2828,Frozen,No,1,1,3,Incredible Miracle,Champions/2015 Season/Summer Season
2829,Frozen,No,1,1,3,Incredible Miracle,Champions/2015 Season/Spring Season
2830,Frozen,No,1,1,3,Incredible Miracle,Champions/2015 Season/Spring Season
2831,Frozen,No,1,1,4,Incredible Miracle,Champions/2015 Season/Spring Season
2832,Frozen,No,1,2,4,Incredible Miracle,Champions/2015 Season/Spring Season
2833,Frozen,No,1,3,1,Incredible Miracle 2,Champions/2014 Season/Summer Season
2834,Frozen,No,1,3,2,Incredible Miracle,Champions/2015 Season/Summer Season
2835,Frozen,No,1,3,2,Incredible Miracle,Champions/2015 Season/Summer Season
2836,Frozen,No,1,3,2,Incredible Miracle,Champions/2015 Season/Spring Season
2837,Frozen,No,1,4,2,Incredible Miracle,Champions/2015 Season/Summer Season
2838,Frozen,No,1,5,2,Incredible Miracle,Champions/2015 Season/Summer Season
2839,Frozen,No,1,6,5,Incredible Miracle,Champions/2015 Season/Summer Season
2840,Frozen,No,2,1,2,Incredible Miracle,Champions/2015 Season/Spring Season
2841,Frozen,No,2,1,3,Incredible Miracle,Champions/2015 Season/Summer Season
2842,Frozen,No,2,2,0,Incredible Miracle,Champions/2015 Season/Spring Season
2843,Frozen,No,2,2,0,Incredible Miracle,Champions/2015 Season/Summer Season
2844,Frozen,No,2,2,0,Incredible Miracle,Champions/2015 Season/Summer Season
2845,Frozen,No,2,2,4,Incredible Miracle,Champions/2015 Season/Summer Season
2846,Frozen,No,2,2,4,Incredible Miracle,Champions/2015 Season/Spring Season
2847,Frozen,No,2,3,0,Incredible Miracle,Champions/2015 Season/Summer Season
2848,Frozen,No,2,3,3,Incredible Miracle,Champions/2015 Season/Spring Season
2849,Frozen,No,2,3,5,Incredible Miracle,Champions/2015 Season/Summer Season
2850,Frozen,No,2,4,3,Incredible Miracle,Champions/2015 Season/Summer Season
2851,Frozen,No,2,4,5,Incredible Miracle,Champions/2015 Season/Spring Season
2852,Frozen,No,3,2,0,Incredible Miracle,Champions/2015 Season/Summer Season
2853,Frozen,No,3,2,2,Incredible Miracle,Champions/2015 Season/Spring Season
2854,Frozen,No,3,2,3,Incredible Miracle,Champions/2015 Season/Summer Season
2855,Frozen,No,3,4,7,Incredible Miracle,Champions/2015 Season/Spring Season
2856,Frozen,No,3,4,7,Incredible Miracle,Champions/2015 Season/Spring Season
2857,Frozen,No,3,5,1,Incredible Miracle 2,Champions/2014 Season/Summer Season
2858,Frozen,No,3,5,1,Incredible Miracle,Champions/2015 Season/Summer Season
2859,Frozen,No,4,0,1,Incredible Miracle,Champions/2015 Season/Summer Season
2860,Frozen,No,4,2,1,Incredible Miracle,Champions/2015 Season/Spring Season
2861,Frozen,No,4,2,4,Incredible Miracle,Champions/2015 Season/Spring Season
2862,Frozen,No,4,2,5,Incredible Miracle,Champions/2015 Season/Spring Season
2863,Frozen,No,4,3,0,Incredible Miracle,Champions/2015 Season/Spring Season
2864,Frozen,No,4,3,3,Incredible Miracle,Champions/2015 Season/Summer Season
2865,Frozen,No,4,3,9,Incredible Miracle,Champions/2015 Season/Summer Season
2866,Frozen,No,4,4,3,Incredible Miracle,Champions/2015 Season/Summer Season
2867,Frozen,No,4,4,7,Incredible Miracle,Champions/2015 Season/Summer Season
2868,Frozen,No,4,4,10,Incredible Miracle,Champions/2015 Season/Summer Season
2869,Frozen,No,4,6,6,Incredible Miracle,Champions/2015 Season/Summer Season
2870,Frozen,No,5,3,2,Incredible Miracle,Champions/2015 Season/Summer Season
2871,Frozen,No,5,6,3,Incredible Miracle,Champions/2015 Season/Spring Season
2872,Frozen,No,7,3,9,Incredible Miracle,Champions/2015 Season/Summer Season
2873,Frozen,Yes,1,0,6,Incredible Miracle,Champions/2015 Season/Spring Season
2874,Frozen,Yes,2,0,8,Incredible Miracle,Champions/2015 Season/Spring Season
2875,Frozen,Yes,2,0,10,Incredible Miracle,Champions/2015 Season/Spring Season
2876,Frozen,Yes,2,1,6,Incredible Miracle,Champions/2015 Season/Summer Season
2877,Frozen,Yes,3,0,7,Incredible Miracle,Champions/2015 Season/Spring Season
2878,Frozen,Yes,3,0,10,Incredible Miracle,Champions/2015 Season/Summer Season
2879,Frozen,Yes,4,1,3,Incredible Miracle,Champions/2015 Season/Summer Season
2880,Frozen,Yes,4,2,8,Incredible Miracle,Champions/2015 Season/Spring Season
2881,Frozen,Yes,5,0,6,Incredible Miracle,Champions/2015 Season/Spring Season
2882,Frozen,Yes,5,1,2,Incredible Miracle,Champions/2015 Season/Summer Season
2883,Frozen,Yes,5,1,10,Incredible Miracle 2,Champions/2014 Season/Summer Season
2884,Frozen,Yes,5,2,6,Incredible Miracle,Champions/2015 Season/Summer Season
2885,Frozen,Yes,6,0,1,Incredible Miracle,Champions/2015 Season/Summer Season
2886,Frozen,Yes,6,0,2,Incredible Miracle,Champions/2015 Season/Spring Season
2887,Frozen,Yes,6,3,8,Incredible Miracle,Champions/2015 Season/Summer Season
2888,Frozen,Yes,7,1,6,Incredible Miracle,Champions/2015 Season/Spring Season
2889,Frozen,Yes,7,1,6,Incredible Miracle 2,Champions/2014 Season/Summer Season
2890,Frozen,Yes,7,2,6,Incredible Miracle,Champions/2015 Season/Summer Season
2891,Frozen,Yes,8,1,4,Incredible Miracle,Champions/2015 Season/Summer Season
2892,Frozen,Yes,9,0,7,Incredible Miracle,Champions/2015 Season/Summer Season
2893,Frozen,Yes,9,2,7,Incredible Miracle,Champions/2015 Season/Summer Season
2894,Frozen,Yes,9,3,4,Incredible Miracle,Champions/2015 Season/Summer Season
2895,Frozen,Yes,15,1,1,Incredible Miracle 2,Champions/2014 Season/Summer Season
2896,Fury,No,0,1,0,Samsung Galaxy,Champions/2015 Season/Spring Season
2897,Fury,No,0,1,1,Samsung Galaxy,Champions/2015 Season/Spring Season
2898,Fury,No,0,1,1,Samsung Galaxy,Champions/2015 Season/Summer Season
2899,Fury,No,0,1,3,Samsung Galaxy,Champions/2015 Season/Spring Season
2900,Fury,No,0,1,7,Samsung Galaxy,Champions/2015 Season/Spring Season
2901,Fury,No,0,2,1,Samsung Galaxy,Champions/2015 Season/Spring Season
2902,Fury,No,0,3,1,Samsung Galaxy,Champions/2015 Season/Spring Season
2903,Fury,No,0,3,2,Samsung Galaxy,Champions/2015 Season/Spring Season
2904,Fury,No,0,3,2,Samsung Galaxy,Champions/2015 Season/Spring Season
2905,Fury,No,0,4,2,Samsung Galaxy,Champions/2015 Season/Spring Season
2906,Fury,No,0,4,5,Samsung Galaxy,Champions/2015 Season/Summer Season
2907,Fury,No,0,5,3,Samsung Galaxy,Champions/2015 Season/Spring Season
2908,Fury,No,0,7,3,Samsung Galaxy,Champions/2015 Season/Summer Season
2909,Fury,No,1,1,1,Samsung Galaxy,Champions/2015 Season/Summer Season
2910,Fury,No,1,2,1,Samsung Galaxy,Champions/2015 Season/Spring Season
2911,Fury,No,1,2,5,Samsung Galaxy,Champions/2015 Season/Summer Season
2912,Fury,No,1,3,2,Samsung Galaxy,Champions/2015 Season/Summer Season
2913,Fury,No,1,3,2,Samsung Galaxy,Champions/2015 Season/Summer Season
2914,Fury,No,1,3,4,Samsung Galaxy,Champions/2015 Season/Summer Season
2915,Fury,No,1,3,6,Samsung Galaxy,Champions/2015 Season/Summer Season
2916,Fury,No,1,4,6,Samsung Galaxy,Champions/2015 Season/Summer Season
2917,Fury,No,1,6,2,Samsung Galaxy,Champions/2015 Season/Summer Season
2918,Fury,No,2,2,0,Samsung Galaxy,Champions/2015 Season/Spring Season
2919,Fury,No,2,2,1,Samsung Galaxy,Champions/2015 Season/Spring Season
2920,Fury,No,2,2,2,Samsung Galaxy,Champions/2015 Season/Summer Season
2921,Fury,No,2,2,3,Samsung Galaxy,Champions/2015 Season/Spring Season
2922,Fury,No,2,2,3,Samsung Galaxy,Champions/2015 Season/Summer Season
2923,Fury,No,2,2,4,Samsung Galaxy,Champions/2015 Season/Spring Season
2924,Fury,No,2,2,6,Samsung Galaxy,Champions/2015 Season/Spring Season
2925,Fury,No,2,2,8,Samsung Galaxy,Champions/2015 Season/Summer Season
2926,Fury,No,2,3,5,Samsung Galaxy,Champions/2015 Season/Spring Season
2927,Fury,No,2,4,2,Samsung Galaxy,Champions/2015 Season/Spring Season
2928,Fury,No,2,4,3,Samsung Galaxy,Champions/2015 Season/Summer Season
2929,Fury,No,3,2,1,Samsung Galaxy,Champions/2015 Season/Summer Season
2930,Fury,No,3,2,2,Samsung Galaxy,Champions/2015 Season/Summer Season
2931,Fury,No,3,2,4,Samsung Galaxy,Champions/2015 Season/Spring Season
2932,Fury,No,3,2,5,Samsung Galaxy,Champions/2015 Season/Summer Season
2933,Fury,No,3,3,5,Samsung Galaxy,Champions/2015 Season/Summer Season
2934,Fury,No,3,3,6,Samsung Galaxy,Champions/2015 Season/Spring Season
2935,Fury,No,3,4,1,Samsung Galaxy,Champions/2015 Season/Summer Season
2936,Fury,No,3,4,1,Samsung Galaxy,Champions/2015 Season/Summer Season
2937,Fury,No,3,4,2,Samsung Galaxy,Champions/2015 Season/Spring Season
2938,Fury,No,3,4,5,Samsung Galaxy,Champions/2015 Season/Spring Season
2939,Fury,No,4,2,3,Samsung Galaxy,Champions/2015 Season/Summer Season
2940,Fury,No,4,3,6,Samsung Galaxy,Champions/2015 Season/Summer Season
2941,Fury,No,4,3,10,Samsung Galaxy,Champions/2015 Season/Spring Season
2942,Fury,No,4,4,9,Samsung Galaxy,Champions/2015 Season/Spring Season
2943,Fury,No,4,7,8,Samsung Galaxy,Champions/2015 Season/Summer Season
2944,Fury,No,5,2,5,Samsung Galaxy,Champions/2015 Season/Spring Season
2945,Fury,No,5,5,8,Samsung Galaxy,Champions/2015 Season/Summer Season
2946,Fury,No,6,0,5,Samsung Galaxy,Champions/2015 Season/Summer Season
2947,Fury,No,6,4,4,Samsung Galaxy,Champions/2015 Season/Spring Season
2948,Fury,No,8,3,3,Samsung Galaxy,Champions/2015 Season/Summer Season
2949,Fury,Yes,2,0,10,Samsung Galaxy,Champions/2015 Season/Summer Season
2950,Fury,Yes,2,1,3,Samsung Galaxy,Champions/2015 Season/Summer Season
2951,Fury,Yes,2,1,5,Samsung Galaxy,Champions/2015 Season/Summer Season
2952,Fury,Yes,2,1,7,Samsung Galaxy,Champions/2015 Season/Spring Season
2953,Fury,Yes,2,2,10,Samsung Galaxy,Champions/2015 Season/Summer Season
2954,Fury,Yes,3,0,7,Samsung Galaxy,Champions/2015 Season/Spring Season
2955,Fury,Yes,3,1,7,Samsung Galaxy,Champions/2015 Season/Summer Season
2956,Fury,Yes,3,2,7,Samsung Galaxy,Champions/2015 Season/Summer Season
2957,Fury,Yes,4,1,11,Samsung Galaxy,Champions/2015 Season/Summer Season
2958,Fury,Yes,5,0,5,Samsung Galaxy,Champions/2015 Season/Summer Season
2959,Fury,Yes,5,1,7,Samsung Galaxy,Champions/2015 Season/Summer Season
2960,Fury,Yes,5,1,9,Samsung Galaxy,Champions/2015 Season/Summer Season
2961,Fury,Yes,5,3,11,Samsung Galaxy,Champions/2015 Season/Summer Season
2962,Fury,Yes,6,0,4,Samsung Galaxy,Champions/2015 Season/Summer Season
2963,Fury,Yes,6,2,0,Samsung Galaxy,Champions/2015 Season/Spring Season
2964,Fury,Yes,6,2,12,Samsung Galaxy,Champions/2015 Season/Spring Season
2965,Fury,Yes,6,3,7,Samsung Galaxy,Champions/2015 Season/Summer Season
2966,Fury,Yes,7,1,2,Samsung Galaxy,Champions/2015 Season/Summer Season
2967,Fury,Yes,7,1,13,Samsung Galaxy,Champions/2015 Season/Summer Season
2968,Fury,Yes,9,1,7,Samsung Galaxy,Champions/2015 Season/Summer Season
2969,Fury,Yes,9,2,13,Samsung Galaxy,Champions/2015 Season/Spring Season
2970,Fury,Yes,9,3,11,Samsung Galaxy,Champions/2015 Season/Spring Season
2971,Gamsu,No,0,2,1,Alienware Arena,Champions/2014 Season/Winter Season
2972,Gamsu,No,0,3,3,Alienware Arena,Champions/2014 Season/Winter Season
2973,Gamsu,No,2,4,2,Alienware Arena,Champions/2014 Season/Winter Season
2974,Gamsu,No,4,3,11,Alienware Arena,Champions/2014 Season/Winter Season
2975,Ganked By Mom,No,0,1,1,Jin Air Green Wings Falcons,Champions/2014 Season/Spring Season
2976,Ganked By Mom,No,1,2,0,Jin Air Green Wings Falcons,Champions/2014 Season/Spring Season
2977,Ganked By Mom,No,1,4,2,Jin Air Green Wings Falcons,Champions/2014 Season/Spring Season
2978,Ganked By Mom,No,2,2,4,CJ Entus Frost,Champions/2013 Season/Summer
2979,Ganked By Mom,No,2,7,10,Jin Air Green Wings Falcons,Champions/2014 Season/Spring Season
2980,Ganked By Mom,No,4,6,1,Jin Air Green Wings Falcons,Champions/2014 Season/Spring Season
2981,Ganked by mom,No,5,4,1,CJ Entus Frost,Champions/2013 Season/Summer
2982,Ganked By Mom,No,5,4,4,Jin Air Green Wings Falcons,Champions/2014 Season/Spring Season
2983,Ganked By Mom,No,8,5,3,CJ Entus Frost,Champions/2013 Season/Summer
2984,Ganked By Mom,No,8,8,9,CJ Entus Frost,Champions/2013 Season/Summer
2985,Ganked by mom,Yes,2,3,13,CJ Entus Frost,Champions/2013 Season/Summer
2986,Ganked by mom,Yes,3,0,5,CJ Entus Frost,Champions/2013 Season/Summer
2987,Ganked by mom,Yes,3,1,4,CJ Entus Frost,Champions/2013 Season/Summer
2988,Ganked By Mom,Yes,5,1,9,CJ Entus Frost,Champions/2013 Season/Summer
2989,Ganked By Mom,Yes,6,2,3,CJ Entus Frost,Champions/2013 Season/Summer
2990,Ganked by mom,Yes,7,4,7,CJ Entus Frost,Champions/2013 Season/Summer
2991,Ganked by mom,Yes,8,3,8,CJ Entus Frost,Champions/2013 Season/Summer
2992,GankedByMom,No,0,3,0,CJ Entus Frost,Champions/2014 Season/Winter Season
2993,GankedByMom,No,0,3,3,CJ Entus Frost,Champions/2014 Season/Winter Season
2994,GankedByMom,No,2,5,1,CJ Entus Frost,Champions/2014 Season/Winter Season
2995,GankedByMom,No,2,5,3,CJ Entus Frost,Champions/2014 Season/Winter Season
