,Team,Player,OverviewPage,PageAndTeam,N PlayerInTeam,TeamOrder,Role,IsDistribution
603,G2 Esports,GrabbZ,LEC/2021 Season/Spring Season,LEC/2021 Season/Spring Season_G2 Esports,6,1,Coach,1
604,G2 Esports,Grabbz,LEC/2021 Season/Summer Playoffs,LEC/2021 Season/Summer Playoffs_G2 Esports,6,1,Coach,1
605,G2 Esports,Grabbz,LEC/2021 Season/Summer Season,LEC/2021 Season/Summer Season_G2 Esports,6,1,Coach,1
606,G2 Esports,Hans Sama,LEC/2023 Season/Season Finals,LEC/2023 Season/Season Finals_G2 Esports,4,1,Bot,1
607,G2 Esports,Hans Sama,LEC/2023 Season/Spring Groups,LEC/2023 Season/Spring Groups_G2 Esports,4,1,Bot,1
608,G2 Esports,Hans Sama,LEC/2023 Season/Spring Playoffs,LEC/2023 Season/Spring Playoffs_G2 Esports,4,1,Bot,1
609,G2 Esports,Hans Sama,LEC/2023 Season/Spring Season,LEC/2023 Season/Spring Season_G2 Esports,4,1,Bot,1
610,G2 Esports,Hans Sama,LEC/2023 Season/Summer Groups,LEC/2023 Season/Summer Groups_G2 Esports,4,1,Bot,1
611,G2 Esports,Hans Sama,LEC/2023 Season/Summer Playoffs,LEC/2023 Season/Summer Playoffs_G2 Esports,4,1,Bot,1
612,G2 Esports,Hans Sama,LEC/2023 Season/Summer Season,LEC/2023 Season/Summer Season_G2 Esports,4,1,Bot,1
613,G2 Esports,Hans Sama,LEC/2023 Season/Winter Groups,LEC/2023 Season/Winter Groups_G2 Esports,4,1,Bot,1
614,G2 Esports,Hans Sama,LEC/2023 Season/Winter Playoffs,LEC/2023 Season/Winter Playoffs_G2 Esports,4,1,Bot,1
615,G2 Esports,Hans Sama,LEC/2023 Season/Winter Season,LEC/2023 Season/Winter Season_G2 Esports,4,1,Bot,1
616,G2 Esports,Jankos,LEC/2019 Season/Spring Playoffs,LEC/2019 Season/Spring Playoffs_G2 Esports,2,1,Jungle,1
617,G2 Esports,Jankos,LEC/2019 Season/Spring Season,LEC/2019 Season/Spring Season_G2 Esports,2,1,Jungle,1
618,G2 Esports,Jankos,LEC/2019 Season/Summer Playoffs,LEC/2019 Season/Summer Playoffs_G2 Esports,2,1,Jungle,1
619,G2 Esports,Jankos,LEC/2019 Season/Summer Season,LEC/2019 Season/Summer Season_G2 Esports,2,1,Jungle,1
620,G2 Esports,Jankos,LEC/2020 Season/Spring Playoffs,LEC/2020 Season/Spring Playoffs_G2 Esports,2,1,Jungle,1
621,G2 Esports,Jankos,LEC/2020 Season/Spring Season,LEC/2020 Season/Spring Season_G2 Esports,2,1,Jungle,1
622,G2 Esports,Jankos,LEC/2020 Season/Summer Playoffs,LEC/2020 Season/Summer Playoffs_G2 Esports,2,1,Jungle,1
623,G2 Esports,Jankos,LEC/2020 Season/Summer Season,LEC/2020 Season/Summer Season_G2 Esports,2,1,Jungle,1
624,G2 Esports,Jankos,LEC/2021 Season/Spring Playoffs,LEC/2021 Season/Spring Playoffs_G2 Esports,2,1,Jungle,1
625,G2 Esports,Jankos,LEC/2021 Season/Spring Season,LEC/2021 Season/Spring Season_G2 Esports,2,1,Jungle,1
626,G2 Esports,Jankos,LEC/2021 Season/Summer Playoffs,LEC/2021 Season/Summer Playoffs_G2 Esports,2,1,Jungle,1
627,G2 Esports,Jankos,LEC/2021 Season/Summer Season,LEC/2021 Season/Summer Season_G2 Esports,2,1,Jungle,1
628,G2 Esports,Jankos,LEC/2022 Season/Spring Playoffs,LEC/2022 Season/Spring Playoffs_G2 Esports,2,1,Jungle,1
629,G2 Esports,Jankos,LEC/2022 Season/Spring Season,LEC/2022 Season/Spring Season_G2 Esports,2,1,Jungle,1
630,G2 Esports,Jankos,LEC/2022 Season/Summer Playoffs,LEC/2022 Season/Summer Playoffs_G2 Esports,2,1,Jungle,1
631,G2 Esports,Jankos,LEC/2022 Season/Summer Season,LEC/2022 Season/Summer Season_G2 Esports,2,1,Jungle,1
632,G2 Esports,Mikyx,LEC/2019 Season/Spring Playoffs,LEC/2019 Season/Spring Playoffs_G2 Esports,5,1,Support,1
633,G2 Esports,Mikyx,LEC/2019 Season/Spring Season,LEC/2019 Season/Spring Season_G2 Esports,5,1,Support,1
634,G2 Esports,Mikyx,LEC/2019 Season/Summer Playoffs,LEC/2019 Season/Summer Playoffs_G2 Esports,5,1,Support,1
635,G2 Esports,Mikyx,LEC/2019 Season/Summer Season,LEC/2019 Season/Summer Season_G2 Esports,5,1,Support,1
636,G2 Esports,Mikyx,LEC/2020 Season/Spring Playoffs,LEC/2020 Season/Spring Playoffs_G2 Esports,5,1,Support,1
637,G2 Esports,Mikyx,LEC/2020 Season/Spring Season,LEC/2020 Season/Spring Season_G2 Esports,5,1,Support,1
638,G2 Esports,Mikyx,LEC/2020 Season/Summer Playoffs,LEC/2020 Season/Summer Playoffs_G2 Esports,5,1,Support,1
639,G2 Esports,Mikyx,LEC/2020 Season/Summer Season,LEC/2020 Season/Summer Season_G2 Esports,6,1,Support,1
640,G2 Esports,Mikyx,LEC/2021 Season/Spring Playoffs,LEC/2021 Season/Spring Playoffs_G2 Esports,5,1,Support,1
641,G2 Esports,Mikyx,LEC/2021 Season/Spring Season,LEC/2021 Season/Spring Season_G2 Esports,5,1,Support,1
642,G2 Esports,Mikyx,LEC/2021 Season/Summer Playoffs,LEC/2021 Season/Summer Playoffs_G2 Esports,5,1,Support,1
643,G2 Esports,Mikyx,LEC/2021 Season/Summer Season,LEC/2021 Season/Summer Season_G2 Esports,5,1,Support,1
644,G2 Esports,Mikyx,LEC/2023 Season/Season Finals,LEC/2023 Season/Season Finals_G2 Esports,5,1,Support,1
645,G2 Esports,Mikyx,LEC/2023 Season/Spring Groups,LEC/2023 Season/Spring Groups_G2 Esports,5,1,Support,1
646,G2 Esports,Mikyx,LEC/2023 Season/Spring Playoffs,LEC/2023 Season/Spring Playoffs_G2 Esports,5,1,Support,1
647,G2 Esports,Mikyx,LEC/2023 Season/Spring Season,LEC/2023 Season/Spring Season_G2 Esports,5,1,Support,1
648,G2 Esports,Mikyx,LEC/2023 Season/Summer Groups,LEC/2023 Season/Summer Groups_G2 Esports,5,1,Support,1
649,G2 Esports,Mikyx,LEC/2023 Season/Summer Playoffs,LEC/2023 Season/Summer Playoffs_G2 Esports,5,1,Support,1
650,G2 Esports,Mikyx,LEC/2023 Season/Summer Season,LEC/2023 Season/Summer Season_G2 Esports,5,1,Support,1
651,G2 Esports,Mikyx,LEC/2023 Season/Winter Groups,LEC/2023 Season/Winter Groups_G2 Esports,5,1,Support,1
652,G2 Esports,Mikyx,LEC/2023 Season/Winter Playoffs,LEC/2023 Season/Winter Playoffs_G2 Esports,5,1,Support,1
653,G2 Esports,Mikyx,LEC/2023 Season/Winter Season,LEC/2023 Season/Winter Season_G2 Esports,5,1,Support,1
654,G2 Esports,Nelson,LEC/2021 Season/Summer Playoffs,LEC/2021 Season/Summer Playoffs_G2 Esports,7,1,Coach,1
655,G2 Esports,Nelson,LEC/2021 Season/Summer Season,LEC/2021 Season/Summer Season_G2 Esports,7,1,Coach,1
656,G2 Esports,P1noy,LEC/2020 Season/Summer Season,LEC/2020 Season/Summer Season_G2 Esports,5,1,Bot,1
657,G2 Esports,Perkz,LEC/2019 Season/Spring Playoffs,LEC/2019 Season/Spring Playoffs_G2 Esports,4,1,Bot,1
658,G2 Esports,Perkz,LEC/2019 Season/Spring Season,LEC/2019 Season/Spring Season_G2 Esports,4,1,Bot,1
659,G2 Esports,Perkz,LEC/2019 Season/Summer Playoffs,LEC/2019 Season/Summer Playoffs_G2 Esports,4,1,Bot,1
660,G2 Esports,Perkz,LEC/2019 Season/Summer Season,LEC/2019 Season/Summer Season_G2 Esports,4,1,Bot,1
661,G2 Esports,PERKZ,LEC/2020 Season/Spring Playoffs,LEC/2020 Season/Spring Playoffs_G2 Esports,3,1,Mid,1
662,G2 Esports,PERKZ,LEC/2020 Season/Spring Season,LEC/2020 Season/Spring Season_G2 Esports,3,1,Mid,1
663,G2 Esports,Perkz,LEC/2020 Season/Summer Playoffs,LEC/2020 Season/Summer Playoffs_G2 Esports,4,1,Bot,1
664,G2 Esports,Perkz,LEC/2020 Season/Summer Season,LEC/2020 Season/Summer Season_G2 Esports,4,1,Bot,1
665,G2 Esports,promisq,LEC/2019 Season/Spring Season,LEC/2019 Season/Spring Season_G2 Esports,6,1,Support,1
666,G2 Esports,Rekkles,LEC/2021 Season/Spring Playoffs,LEC/2021 Season/Spring Playoffs_G2 Esports,4,1,Bot,1
667,G2 Esports,Rekkles,LEC/2021 Season/Spring Season,LEC/2021 Season/Spring Season_G2 Esports,4,1,Bot,1
668,G2 Esports,Rekkles,LEC/2021 Season/Summer Playoffs,LEC/2021 Season/Summer Playoffs_G2 Esports,4,1,Bot,1
669,G2 Esports,Rekkles,LEC/2021 Season/Summer Season,LEC/2021 Season/Summer Season_G2 Esports,4,1,Bot,1
670,G2 Esports,Rodrigo,LEC/2022 Season/Summer Season,LEC/2022 Season/Summer Season_G2 Esports,7,1,Coach,1
671,G2 Esports,Targamas,LEC/2022 Season/Spring Playoffs,LEC/2022 Season/Spring Playoffs_G2 Esports,5,1,Support,1
672,G2 Esports,Targamas,LEC/2022 Season/Spring Season,LEC/2022 Season/Spring Season_G2 Esports,5,1,Support,1
673,G2 Esports,Targamas,LEC/2022 Season/Summer Playoffs,LEC/2022 Season/Summer Playoffs_G2 Esports,5,1,Support,1
674,G2 Esports,Targamas,LEC/2022 Season/Summer Season,LEC/2022 Season/Summer Season_G2 Esports,5,1,Support,1
675,G2 Esports,Wunder,LEC/2019 Season/Spring Playoffs,LEC/2019 Season/Spring Playoffs_G2 Esports,1,1,Top,1
676,G2 Esports,Wunder,LEC/2019 Season/Spring Season,LEC/2019 Season/Spring Season_G2 Esports,1,1,Top,1
677,G2 Esports,Wunder,LEC/2019 Season/Summer Playoffs,LEC/2019 Season/Summer Playoffs_G2 Esports,1,1,Top,1
678,G2 Esports,Wunder,LEC/2019 Season/Summer Season,LEC/2019 Season/Summer Season_G2 Esports,1,1,Top,1
679,G2 Esports,Wunder,LEC/2020 Season/Spring Playoffs,LEC/2020 Season/Spring Playoffs_G2 Esports,1,1,Top,1
680,G2 Esports,Wunder,LEC/2020 Season/Spring Season,LEC/2020 Season/Spring Season_G2 Esports,1,1,Top,1
681,G2 Esports,Wunder,LEC/2020 Season/Summer Playoffs,LEC/2020 Season/Summer Playoffs_G2 Esports,1,1,Top,1
682,G2 Esports,Wunder,LEC/2020 Season/Summer Season,LEC/2020 Season/Summer Season_G2 Esports,1,1,Top,1
683,G2 Esports,Wunder,LEC/2021 Season/Spring Playoffs,LEC/2021 Season/Spring Playoffs_G2 Esports,1,1,Top,1
684,G2 Esports,Wunder,LEC/2021 Season/Spring Season,LEC/2021 Season/Spring Season_G2 Esports,1,1,Top,1
685,G2 Esports,Wunder,LEC/2021 Season/Summer Playoffs,LEC/2021 Season/Summer Playoffs_G2 Esports,1,1,Top,1
686,G2 Esports,Wunder,LEC/2021 Season/Summer Season,LEC/2021 Season/Summer Season_G2 Esports,1,1,Top,1
687,G2 Esports,Yike,LEC/2023 Season/Season Finals,LEC/2023 Season/Season Finals_G2 Esports,2,1,Jungle,1
688,G2 Esports,Yike,LEC/2023 Season/Spring Groups,LEC/2023 Season/Spring Groups_G2 Esports,2,1,Jungle,1
689,G2 Esports,Yike,LEC/2023 Season/Spring Playoffs,LEC/2023 Season/Spring Playoffs_G2 Esports,2,1,Jungle,1
690,G2 Esports,Yike,LEC/2023 Season/Spring Season,LEC/2023 Season/Spring Season_G2 Esports,2,1,Jungle,1
691,G2 Esports,Yike,LEC/2023 Season/Summer Groups,LEC/2023 Season/Summer Groups_G2 Esports,2,1,Jungle,1
692,G2 Esports,Yike,LEC/2023 Season/Summer Playoffs,LEC/2023 Season/Summer Playoffs_G2 Esports,2,1,Jungle,1
693,G2 Esports,Yike,LEC/2023 Season/Summer Season,LEC/2023 Season/Summer Season_G2 Esports,2,1,Jungle,1
694,G2 Esports,Yike,LEC/2023 Season/Winter Groups,LEC/2023 Season/Winter Groups_G2 Esports,2,1,Jungle,1
695,G2 Esports,Yike,LEC/2023 Season/Winter Playoffs,LEC/2023 Season/Winter Playoffs_G2 Esports,2,1,Jungle,1
696,G2 Esports,Yike,LEC/2023 Season/Winter Season,LEC/2023 Season/Winter Season_G2 Esports,2,1,Jungle,1
697,Game Talents,Chelly (Li Yu-Zhou),2017 National Electronic Sports Open,2017 National Electronic Sports Open_Game Talents,4,1,Bot,1
698,Game Talents,Lawliet,2017 National Electronic Sports Open,2017 National Electronic Sports Open_Game Talents,2,1,Jungle,1
699,Game Talents,Panda (Jiang Chen),2017 National Electronic Sports Open,2017 National Electronic Sports Open_Game Talents,3,1,Mid,1
700,Game Talents,Spunk,2017 National Electronic Sports Open,2017 National Electronic Sports Open_Game Talents,1,1,Top,1
701,Game Talents,Tidy,2017 National Electronic Sports Open,2017 National Electronic Sports Open_Game Talents,5,1,Support,1
702,GG Call Nash Female,Ayunie,Electronic Sports World Cup 2015,Electronic Sports World Cup 2015_GG Call Nash Female,1,1,,1
703,GG Call Nash Female,Kadero,Electronic Sports World Cup 2015,Electronic Sports World Cup 2015_GG Call Nash Female,5,1,,1
704,GG Call Nash Female,Maychang,Electronic Sports World Cup 2015,Electronic Sports World Cup 2015_GG Call Nash Female,4,1,,1
705,GG Call Nash Female,Pandi,Electronic Sports World Cup 2015,Electronic Sports World Cup 2015_GG Call Nash Female,3,1,,1
706,GG Call Nash Female,Queen Liska,Electronic Sports World Cup 2015,Electronic Sports World Cup 2015_GG Call Nash Female,2,1,,1
707,Gugudan,Haebin,SK Telecom T1 x Gugudan Special Match,SK Telecom T1 x Gugudan Special Match_Gugudan,2,1,Jungle,1
708,Gugudan,Hana (Shin Bo-ra),SK Telecom T1 x Gugudan Special Match,SK Telecom T1 x Gugudan Special Match_Gugudan,3,1,Mid,1
709,Gugudan,Hyeyeon,SK Telecom T1 x Gugudan Special Match,SK Telecom T1 x Gugudan Special Match_Gugudan,5,1,Support,1
710,Gugudan,Mimi,SK Telecom T1 x Gugudan Special Match,SK Telecom T1 x Gugudan Special Match_Gugudan,1,1,Top,1
711,Gugudan,Soyee,SK Telecom T1 x Gugudan Special Match,SK Telecom T1 x Gugudan Special Match_Gugudan,4,1,Bot,1
712,IeS Virtual Gaming,AcrobatReader,Electronic Sports Festival 2018,Electronic Sports Festival 2018_IeS Virtual Gaming,3,1,Mid,1
713,IeS Virtual Gaming,Lonli,Electronic Sports Festival 2018,Electronic Sports Festival 2018_IeS Virtual Gaming,4,1,Bot,1
714,IeS Virtual Gaming,Magikarp,Electronic Sports Festival 2018,Electronic Sports Festival 2018_IeS Virtual Gaming,2,1,Jungle,1
715,IeS Virtual Gaming,Salemba,Electronic Sports Festival 2018,Electronic Sports Festival 2018_IeS Virtual Gaming,1,1,Top,1
716,IeS Virtual Gaming,Ximera,Electronic Sports Festival 2018,Electronic Sports Festival 2018_IeS Virtual Gaming,5,1,Support,1
717,Incredible Miracle 1,BBuing,SK Telecom LTE-A LoL Masters 2014,SK Telecom LTE-A LoL Masters 2014_Incredible Miracle 1,5,1,Support,1
718,Incredible Miracle 1,Lilac (Jeon Ho-jin),SK Telecom LTE-A LoL Masters 2014,SK Telecom LTE-A LoL Masters 2014_Incredible Miracle 1,2,1,Jungle,1
719,Incredible Miracle 1,MidKing,SK Telecom LTE-A LoL Masters 2014,SK Telecom LTE-A LoL Masters 2014_Incredible Miracle 1,3,1,Mid,1
720,Incredible Miracle 1,Smeb,SK Telecom LTE-A LoL Masters 2014,SK Telecom LTE-A LoL Masters 2014_Incredible Miracle 1,1,1,Top,1
721,Incredible Miracle 1,Violet (Lim Doo-sung),SK Telecom LTE-A LoL Masters 2014,SK Telecom LTE-A LoL Masters 2014_Incredible Miracle 1,4,1,Bot,1
722,Incredible Miracle 2,Apple,SK Telecom LTE-A LoL Masters 2014,SK Telecom LTE-A LoL Masters 2014_Incredible Miracle 2,1,1,Top,1
723,Incredible Miracle 2,BetKyo,SK Telecom LTE-A LoL Masters 2014,SK Telecom LTE-A LoL Masters 2014_Incredible Miracle 2,4,1,Bot,1
724,Incredible Miracle 2,Kuro,SK Telecom LTE-A LoL Masters 2014,SK Telecom LTE-A LoL Masters 2014_Incredible Miracle 2,3,1,Mid,1
725,Incredible Miracle 2,Lasha,SK Telecom LTE-A LoL Masters 2014,SK Telecom LTE-A LoL Masters 2014_Incredible Miracle 2,5,1,Support,1
726,Incredible Miracle 2,Reignover,SK Telecom LTE-A LoL Masters 2014,SK Telecom LTE-A LoL Masters 2014_Incredible Miracle 2,2,1,Jungle,1
727,inFerno eSports,Agua,PlayNow by Telecom Italia,PlayNow by Telecom Italia_inFerno eSports,2,1,Jungle,1
728,inFerno eSports,Bonny,PlayNow by Telecom Italia,PlayNow by Telecom Italia_inFerno eSports,4,1,Bot,1
729,inFerno eSports,Keala,PlayNow by Telecom Italia,PlayNow by Telecom Italia_inFerno eSports,5,1,Support,1
730,inFerno eSports,Luine,PlayNow by Telecom Italia,PlayNow by Telecom Italia_inFerno eSports,1,1,Top,1
731,inFerno eSports,Magixter,PlayNow by Telecom Italia,PlayNow by Telecom Italia_inFerno eSports,3,1,Mid,1
732,Infinity Gaming e-Sports,Drexler,Selecter Cup,Selecter Cup_Infinity Gaming e-Sports,1,1,,1
733,Infinity Gaming e-Sports,Joskeper,Selecter Cup,Selecter Cup_Infinity Gaming e-Sports,5,1,,1
734,Infinity Gaming e-Sports,pbo,Selecter Cup,Selecter Cup_Infinity Gaming e-Sports,4,1,,1
735,Infinity Gaming e-Sports,Roku,Selecter Cup,Selecter Cup_Infinity Gaming e-Sports,3,1,,1
736,Infinity Gaming e-Sports,Sesshmr,Selecter Cup,Selecter Cup_Infinity Gaming e-Sports,2,1,,1
737,Invictus Gaming,705,National Electronic Sports Tournament 2019,National Electronic Sports Tournament 2019_Invictus Gaming,1,1,Top,1
738,Invictus Gaming,Ahn,National Electronic Sports Tournament 2022,National Electronic Sports Tournament 2022_Invictus Gaming,4,1,Bot,1
739,Invictus Gaming,Baolan,National Electronic Sports Tournament 2016,National Electronic Sports Tournament 2016_Invictus Gaming,5,1,Support,1
740,Invictus Gaming,Baolan,National Electronic Sports Tournament 2020,National Electronic Sports Tournament 2020_Invictus Gaming,5,1,Support,1
741,Invictus Gaming,Captain (Luo Fei-Yang),National Electronic Sports Tournament 2020,National Electronic Sports Tournament 2020_Invictus Gaming,3,1,Mid,1
742,Invictus Gaming,Carl,National Electronic Sports Tournament 2019,National Electronic Sports Tournament 2019_Invictus Gaming,2,1,Jungle,1
743,Invictus Gaming,Duke (Lee Ho-seong),National Electronic Sports Tournament 2017,National Electronic Sports Tournament 2017_Invictus Gaming,1,1,Top,1
744,Invictus Gaming,Fate (Peng Jun-Jie),National Electronic Sports Tournament 2019,National Electronic Sports Tournament 2019_Invictus Gaming,5,1,Support,1
745,Invictus Gaming,huanfeng,National Electronic Sports Tournament 2019,National Electronic Sports Tournament 2019_Invictus Gaming,4,1,Bot,1
746,Invictus Gaming,illuSioN (Chen Xin-Lin),2014 National Electronic Sports Open,2014 National Electronic Sports Open_Invictus Gaming,2,1,Jungle,1
747,Invictus Gaming,illuSioN (Chen Xin-Lin),National Electronic Sports Tournament 2013,National Electronic Sports Tournament 2013_Invictus Gaming,2,1,Jungle,1
748,Invictus Gaming,illuSioN (Chen Xin-Lin),National Electronic Sports Tournament 2014,National Electronic Sports Tournament 2014_Invictus Gaming,2,1,Jungle,1
749,Invictus Gaming,illuSioN (Chen Xin-Lin),National Electronic Sports Tournament 2014/Qualifiers,National Electronic Sports Tournament 2014/Qualifiers_Invictus Gaming,2,1,Jungle,1
750,Invictus Gaming,JackeyLove,National Electronic Sports Tournament 2016,National Electronic Sports Tournament 2016_Invictus Gaming,4,1,Bot,1
751,Invictus Gaming,JackeyLove,National Electronic Sports Tournament 2017,National Electronic Sports Tournament 2017_Invictus Gaming,4,1,Bot,1
752,Invictus Gaming,KaKAO,National Electronic Sports Tournament 2015,National Electronic Sports Tournament 2015_Invictus Gaming,2,1,Jungle,1
753,Invictus Gaming,KaKAO,National Electronic Sports Tournament 2015/Qualifiers,National Electronic Sports Tournament 2015/Qualifiers_Invictus Gaming,2,1,Jungle,1
754,Invictus Gaming,Kid,2014 National Electronic Sports Open,2014 National Electronic Sports Open_Invictus Gaming,4,1,Bot,1
755,Invictus Gaming,Kid,National Electronic Sports Tournament 2013,National Electronic Sports Tournament 2013_Invictus Gaming,4,1,Bot,1
756,Invictus Gaming,Kid,National Electronic Sports Tournament 2014,National Electronic Sports Tournament 2014_Invictus Gaming,4,1,Bot,1
757,Invictus Gaming,Kid,National Electronic Sports Tournament 2014/Qualifiers,National Electronic Sports Tournament 2014/Qualifiers_Invictus Gaming,4,1,Bot,1
758,Invictus Gaming,Kid,National Electronic Sports Tournament 2016,National Electronic Sports Tournament 2016_Invictus Gaming,2,1,Jungle,1
759,Invictus Gaming,Kitties,2014 National Electronic Sports Open,2014 National Electronic Sports Open_Invictus Gaming,5,1,Support,1
760,Invictus Gaming,Kitties,National Electronic Sports Tournament 2014,National Electronic Sports Tournament 2014_Invictus Gaming,5,1,Support,1
761,Invictus Gaming,Kitties,National Electronic Sports Tournament 2014/Qualifiers,National Electronic Sports Tournament 2014/Qualifiers_Invictus Gaming,5,1,Support,1
762,Invictus Gaming,Kitties,National Electronic Sports Tournament 2015,National Electronic Sports Tournament 2015_Invictus Gaming,5,1,Support,1
763,Invictus Gaming,Kitties,National Electronic Sports Tournament 2015/Qualifiers,National Electronic Sports Tournament 2015/Qualifiers_Invictus Gaming,5,1,Support,1
764,Invictus Gaming,Lucas (Li Tan-Pan-Ao),National Electronic Sports Tournament 2021,National Electronic Sports Tournament 2021_Invictus Gaming,5,1,Support,1
765,Invictus Gaming,Mafa,National Electronic Sports Tournament 2015,National Electronic Sports Tournament 2015_Invictus Gaming,6,1,Coach,1
766,Invictus Gaming,Mafa,National Electronic Sports Tournament 2016,National Electronic Sports Tournament 2016_Invictus Gaming,6,1,Coach,1
767,Invictus Gaming,Megan,National Electronic Sports Tournament 2017,National Electronic Sports Tournament 2017_Invictus Gaming,5,1,Support,1
768,Invictus Gaming,MG (Lee Ji-hoon),National Electronic Sports Tournament 2022,National Electronic Sports Tournament 2022_Invictus Gaming,3,1,Mid,1
769,Invictus Gaming,neny,National Electronic Sports Tournament 2021,National Electronic Sports Tournament 2021_Invictus Gaming,1,1,Top,1
770,Invictus Gaming,neny,National Electronic Sports Tournament 2022,National Electronic Sports Tournament 2022_Invictus Gaming,1,1,Top,1
771,Invictus Gaming,Ning,National Electronic Sports Tournament 2017,National Electronic Sports Tournament 2017_Invictus Gaming,2,1,Jungle,1
772,Invictus Gaming,Otto (Hou Guo-Yu),National Electronic Sports Tournament 2013,National Electronic Sports Tournament 2013_Invictus Gaming,1,1,Top,1
773,Invictus Gaming,Pokemon,2014 National Electronic Sports Open,2014 National Electronic Sports Open_Invictus Gaming,3,1,Mid,1
774,Invictus Gaming,Pokemon,National Electronic Sports Tournament 2014,National Electronic Sports Tournament 2014_Invictus Gaming,1,1,Top,1
775,Invictus Gaming,Pokemon,National Electronic Sports Tournament 2014/Qualifiers,National Electronic Sports Tournament 2014/Qualifiers_Invictus Gaming,1,1,Top,1
776,Invictus Gaming,Puff (Ding Wang),National Electronic Sports Tournament 2020,National Electronic Sports Tournament 2020_Invictus Gaming,4,1,Bot,1
777,Invictus Gaming,RooKie,National Electronic Sports Tournament 2015,National Electronic Sports Tournament 2015_Invictus Gaming,3,1,Mid,1
778,Invictus Gaming,Rookie,National Electronic Sports Tournament 2015/Qualifiers,National Electronic Sports Tournament 2015/Qualifiers_Invictus Gaming,3,1,Mid,1
779,Invictus Gaming,Rookie,National Electronic Sports Tournament 2016,National Electronic Sports Tournament 2016_Invictus Gaming,3,1,Mid,1
780,Invictus Gaming,Rookie,National Electronic Sports Tournament 2017,National Electronic Sports Tournament 2017_Invictus Gaming,3,1,Mid,1
781,Invictus Gaming,Southwind,National Electronic Sports Tournament 2020,National Electronic Sports Tournament 2020_Invictus Gaming,6,1,Support,1
782,Invictus Gaming,Tianzhen,National Electronic Sports Tournament 2022,National Electronic Sports Tournament 2022_Invictus Gaming,2,1,Jungle,1
783,Invictus Gaming,Time (Tang Jing-Tai),National Electronic Sports Tournament 2015,National Electronic Sports Tournament 2015_Invictus Gaming,4,1,Bot,1
784,Invictus Gaming,Time (Tang Jing-Tai),National Electronic Sports Tournament 2015/Qualifiers,National Electronic Sports Tournament 2015/Qualifiers_Invictus Gaming,4,1,Bot,1
785,Invictus Gaming,xiaoyueji,National Electronic Sports Tournament 2021,National Electronic Sports Tournament 2021_Invictus Gaming,4,1,Bot,1
786,Invictus Gaming,xin (Deng Jie),National Electronic Sports Tournament 2019,National Electronic Sports Tournament 2019_Invictus Gaming,3,1,Mid,1
787,Invictus Gaming,XinLiu,National Electronic Sports Tournament 2022,National Electronic Sports Tournament 2022_Invictus Gaming,5,1,Support,1
788,Invictus Gaming,XUN,National Electronic Sports Tournament 2020,National Electronic Sports Tournament 2020_Invictus Gaming,2,1,Jungle,1
789,Invictus Gaming,XUN,National Electronic Sports Tournament 2021,National Electronic Sports Tournament 2021_Invictus Gaming,2,1,Jungle,1
790,Invictus Gaming,Xzz,National Electronic Sports Tournament 2021,National Electronic Sports Tournament 2021_Invictus Gaming,3,1,Mid,1
791,Invictus Gaming,YanSir,National Electronic Sports Tournament 2013,National Electronic Sports Tournament 2013_Invictus Gaming,5,1,Support,1
792,Invictus Gaming,zs,National Electronic Sports Tournament 2020,National Electronic Sports Tournament 2020_Invictus Gaming,1,1,Top,1
793,Invictus Gaming,Zz1tai,2014 National Electronic Sports Open,2014 National Electronic Sports Open_Invictus Gaming,1,1,Top,1
794,Invictus Gaming,Zz1tai,National Electronic Sports Tournament 2016,National Electronic Sports Tournament 2016_Invictus Gaming,1,1,Top,1
795,Invictus Gaming,Zzitai,National Electronic Sports Tournament 2013,National Electronic Sports Tournament 2013_Invictus Gaming,3,1,Mid,1
796,Invictus Gaming,Zzitai,National Electronic Sports Tournament 2014,National Electronic Sports Tournament 2014_Invictus Gaming,3,1,Mid,1
797,Invictus Gaming,Zzitai,National Electronic Sports Tournament 2014/Qualifiers,National Electronic Sports Tournament 2014/Qualifiers_Invictus Gaming,3,1,Mid,1
798,Invictus Gaming,Zzitai,National Electronic Sports Tournament 2015,National Electronic Sports Tournament 2015_Invictus Gaming,1,1,Top,1
799,Invictus Gaming,Zzitai,National Electronic Sports Tournament 2015/Qualifiers,National Electronic Sports Tournament 2015/Qualifiers_Invictus Gaming,1,1,Top,1
800,JD Gaming,1250,National Electronic Sports Tournament 2021,National Electronic Sports Tournament 2021_JD Gaming,2,1,Top,1
801,JD Gaming,1xn,National Electronic Sports Tournament 2022,National Electronic Sports Tournament 2022_JD Gaming,4,1,Bot,1
802,JD Gaming,705,National Electronic Sports Tournament 2021,National Electronic Sports Tournament 2021_JD Gaming,1,1,Top,1
803,JD Gaming,Clid,National Electronic Sports Tournament 2018,National Electronic Sports Tournament 2018_JD Gaming,2,1,Jungle,1
804,JD Gaming,clx,National Electronic Sports Tournament 2019,National Electronic Sports Tournament 2019_JD Gaming,4,1,Mid,1
805,JD Gaming,Doinb,National Electronic Sports Tournament 2017,National Electronic Sports Tournament 2017_JD Gaming,3,1,Mid,1
806,JD Gaming,Feather,National Electronic Sports Tournament 2021,National Electronic Sports Tournament 2021_JD Gaming,7,1,Support,1
807,JD Gaming,Feather,National Electronic Sports Tournament 2022,National Electronic Sports Tournament 2022_JD Gaming,5,1,Support,1
